,x,y,z,uuid,label
265,-0.797216,-0.027095,-0.603086,4AAD48A8-18F1-4108-95F1-8BF33C62B177,banked-left
266,-0.777637,-0.124232,-0.616317,8E31BAA3-9F6C-4E91-BED4-2FC5DEA4AF16,banked-left
267,-0.807465,-0.024567,-0.589404,2537052A-6DED-447C-AA1D-1D0DAC0441A2,banked-left
268,-0.853765,-0.049205,-0.518328,03EFFFBE-6DF9-46DA-8A75-B35169489438,banked-left
269,-0.828783,-0.086943,-0.552774,9CDE02C6-3DEC-4301-B822-E80511BC0925,banked-left
270,-0.838978,1.7e-05,-0.544165,73249596-BC3B-4110-9934-1E74263245BB,banked-left
271,-0.823914,-0.032105,-0.565804,44B4350C-26CE-4F71-B790-461B14DDAE8C,banked-left
272,-0.86356,-0.040312,-0.502633,22C8CF76-47ED-45C6-B90E-418687C184D7,banked-left
273,-0.810456,-0.016565,-0.585565,5563387B-0F97-429C-956D-1842D3B88DCD,banked-left
274,-0.811229,0.035193,-0.583668,15155D61-FF09-4473-A246-00B10B26098C,banked-left
275,-0.788509,-0.046176,-0.613287,0448A12C-7345-4E9D-8D6D-899328F27A84,banked-left
276,-0.810879,-0.002122,-0.58521,CAA7BB29-6012-493C-BCDE-128D3AC8355E,banked-left
277,-0.80538,0.012598,-0.592625,0F359403-B59B-4D10-AB9C-2BF6DE1D578A,banked-left
278,-0.806349,-0.08761,-0.584916,CB628FD4-F450-4C3D-BA1D-0F7E8E36F493,banked-left
279,-0.823122,0.013353,-0.567708,B67CC351-A300-4A3D-9ACC-F49C2E686633,banked-left
280,-0.824058,-0.051623,-0.564149,DE7654E8-7D5D-468A-ABA6-76B2AD4E57F3,banked-left
281,-0.867274,0.029819,-0.496937,FAB55ABB-0D99-4551-BFEC-F2E6BC1798EF,banked-left
282,-0.718812,-0.024705,-0.694765,8FCD6360-CFC1-49C7-9522-146C4958D7C9,banked-left
283,-0.807514,-0.013995,-0.589683,E7A42F07-CBEA-4C92-894C-7D19A474E8EE,banked-left
284,-0.844797,0.022843,-0.534599,09F22DC5-C5FD-4076-BD0A-A8657F2EEDAD,banked-left
285,-0.907943,0.056091,-0.415323,296F5E97-0C65-44A4-8860-23B44DBF9928,banked-left
286,-0.761568,0.003621,-0.648075,D6D5776A-79FE-4BD0-9F0F-C31AA3E88ECC,banked-left
287,-0.896332,0.0572,-0.439678,4143D1E8-5AFD-4EC1-901B-4D1660566CB1,banked-left
288,-0.81779,0.000413,-0.575516,A84D62B9-6249-4DF2-92D4-3B4F41ECAD29,banked-left
289,-0.796171,0.00468,-0.605054,3756DC9C-757E-464A-BC97-AE2B73B45C82,banked-left
290,-0.887086,0.083707,-0.453951,EE6B1B7A-512E-42E3-8E05-93D2F1A14E80,banked-left
291,-0.815714,-0.017995,-0.578176,ACCDAD97-59C3-490B-98AB-788BF71ABD44,banked-left
292,-0.892716,0.04108,-0.448743,C8E8BAF5-25A8-49C8-952A-463BEDEC94F7,banked-left
293,-0.933227,0.045256,-0.356427,244393CE-F025-4A78-9D1B-408AC2EC2FC0,banked-left
294,-0.739065,0.002221,-0.673631,AD5E15DE-B3BD-4AE9-A29C-51A320E89B09,banked-left
295,-0.923102,0.050374,-0.381243,4CA227F2-33AC-4435-AC1C-79D929E495FC,banked-left
296,-0.800384,-0.00544,-0.599463,C23C936A-CD0F-4B35-8374-03865F6694AC,banked-left
297,-0.811266,-0.009313,-0.584603,70575C30-6B3B-4FA1-BB1D-D35E12DC5D70,banked-left
298,-0.89494,0.078564,-0.439214,93FB1A87-CE7E-49BF-B243-77F2032ABBB3,banked-left
299,-0.79182,0.007739,-0.610705,988361AF-BA8D-4220-9883-D4A815186C3E,banked-left
300,-0.894475,0.073369,-0.441058,A70F66AE-E1F9-4642-B1E2-A8E14C13600F,banked-left
301,-0.808001,0.061263,-0.585987,C411E646-E3C9-471B-BFDF-FD850DFBDFB2,banked-left
302,-0.922893,0.09911,-0.372084,E7DE22AB-857A-43EA-9F2C-9779D04B529F,banked-left
303,-0.900985,0.10386,-0.421234,D143F22E-903F-4131-BA20-430B447334EF,banked-left
304,-0.898745,0.111545,-0.424046,58023966-B505-42E8-BA66-D23CE091CC99,banked-left
305,-0.89973,0.098974,-0.425076,B7D42710-6BBD-409C-B043-45FE79EF1683,banked-left
306,-0.906428,0.094426,-0.411671,31F4B490-41F9-46AF-8A2D-BF0A49AA936C,banked-left
307,-0.927214,0.085867,-0.364556,5209146B-5475-457C-88D1-DC63FC3FC624,banked-left
308,-0.921876,0.056226,-0.383383,2A6C543C-56E5-4F7D-ACA0-788FB3C87B6B,banked-left
309,-0.859157,-0.033929,-0.510587,3333D6F1-DD9F-4657-9582-0ABB26DEAF26,banked-left
310,-0.830014,0.00112,-0.557741,4A4E87AB-CC3A-444F-AB6E-BC721886FA93,banked-left
311,-0.829826,-0.027409,-0.557348,E2162E68-D5E9-4E24-9C75-966CB31F1A11,banked-left
312,-0.829055,-0.007333,-0.559119,E6F8CA02-41A3-4109-B61F-0128C1153A26,banked-left
313,-0.858515,-0.042122,-0.511056,2E5273FD-A35A-481F-9468-3C7EA5110628,banked-left
314,-0.848675,-0.010479,-0.52881,CFA33F7C-53FC-483A-A0DD-1C64D2632647,banked-left
315,-0.85098,0.009932,-0.525104,1DE56C75-7471-4A13-B46E-8417C36F480C,banked-left
316,-0.840363,0.046498,-0.540027,EF801233-4312-4FC7-A496-C3A0797643E0,banked-left
317,-0.843012,0.041606,-0.536283,1C4CD16C-CC02-4315-8AB1-C58563EBE40B,banked-left
318,-0.836315,0.013102,-0.548092,07957B28-C638-4C3A-89AA-5743029CEA00,banked-left
319,-0.854652,0.003973,-0.519186,E6A754D7-2671-459D-863D-DC63C91C2058,banked-left
320,-0.845365,0.023392,-0.533676,6463BCC1-BDBD-491B-8B44-66FFEDA7ACCD,banked-left
321,-0.845737,-0.0002,-0.5336,9A26358F-027C-4F15-AB5C-33046643CD0F,banked-left
322,-0.857361,0.067435,-0.510279,62500CBE-8DBC-44EA-8896-59D206570946,banked-left
323,-0.868091,-0.017201,-0.496107,26584662-FFCA-4C0F-9560-DD9A087A4C63,banked-left
324,-0.87053,0.00307,-0.492105,3BBB682A-ADC9-448B-ACBE-1A53616F8007,banked-left
325,-0.810368,-0.037865,-0.584696,71AFB9A9-2646-4EEE-B4AD-89E6C7E14F95,banked-left
326,-0.82312,-0.070392,-0.563487,50D653E8-5E0C-4A46-840D-395D8FE9DCF3,banked-left
327,-0.831175,-0.071966,-0.551335,4347C153-6414-420A-957A-537BB84C2240,banked-left
328,-0.808345,-0.035624,-0.58763,7C10F996-8D33-4293-8C18-82BBE3ACCB5D,banked-left
329,-0.802581,0.002807,-0.596537,C517C503-8C06-4FD6-9F8A-2D5D4500C5AB,banked-left
330,-0.800727,-0.01179,-0.598913,5D7C7644-B4B4-401D-A003-BE4E093D1D14,banked-left
331,-0.839847,-0.019434,-0.542475,3B64A91B-D924-47AF-B6FC-04015A64BEE1,banked-left
332,-0.764169,0.019795,-0.644712,E8E944B3-47C2-48B8-BD61-1A1C541B041C,banked-left
333,-0.795173,-0.0053,-0.606359,16A98DA3-83AC-4000-AD8A-D409A7276280,banked-left
334,-0.803652,-0.052231,-0.592804,4BFB9481-22C8-4F2E-B4D8-9B328A9A81E6,banked-left
335,-0.817894,0.00604,-0.575337,10E50C9C-F5B6-4933-980C-80ED768DF955,banked-left
336,-0.801676,0.00219,-0.597754,D3DD05AD-4374-475D-979F-474D43836B31,banked-left
337,-0.816156,-0.026457,-0.577226,71B113A6-C7F2-4EB5-ACB2-521ED56E623D,banked-left
338,-0.8101,-0.0485,-0.584282,2563B191-E9EB-4C6F-9E0A-7B80F778B56B,banked-left
339,-0.807329,0.019377,-0.589784,B0D5D729-0C8A-45E9-90A6-C0F1ECEF9827,banked-left
340,-0.831715,0.009256,-0.555126,E0E50F31-D0FF-444D-8D24-4C83AB4595B8,banked-left
341,-0.807449,-0.08263,-0.584122,2C5F50AB-450D-400B-9801-7EECE3353BA0,banked-left
342,-0.783699,-0.104056,-0.612363,6FB7E05E-00F6-413A-9F17-F413D59485C1,banked-left
343,-0.845958,-0.090038,-0.525593,2CD0CD42-4CCE-4513-9932-406B61C0C72C,banked-left
344,-0.835407,-0.048225,-0.547513,5FB3F0A3-31F8-466B-93F4-BF729E634245,banked-left
345,-0.805405,-0.069526,-0.588634,01C601D0-F6FB-4F43-8B8D-6C343391BDA8,banked-left
346,-0.821198,-0.064509,-0.566986,D88E5487-3642-4884-9C47-F15ED76706AA,banked-left
347,-0.812079,-0.083547,-0.577536,ED01CEDA-5969-48DB-94F2-FB0DF06933FD,banked-left
348,-0.795452,-0.070068,-0.601953,5E2FF832-7CD1-4AD5-9E66-5331F1923E6C,banked-left
349,-0.797673,-0.025169,-0.602565,0AD1B3A3-9BAA-4EEC-B0E1-2FA6BD15003E,banked-left
350,-0.834049,-0.027415,-0.551009,F5394837-32E9-4C21-8630-258B6E321183,banked-left
351,-0.826974,-0.090751,-0.554868,E9D3BD70-B5BB-4174-8557-41E0B1407BA1,banked-left
352,-0.831641,-0.052551,-0.552822,15950091-1ADC-4751-9703-6C348A006FF8,banked-left
353,-0.851511,-0.087772,-0.516939,FA6AD321-5AB5-4C51-A23B-9861C09F3808,banked-left
354,-0.804376,-0.051451,-0.591888,06E0FE0B-1675-4D91-ADE5-6FDEF60407F9,banked-left
355,-0.833946,-0.105118,-0.541742,B3C33DDD-0DCC-4D0D-A203-532D2B5A6583,banked-left
356,-0.810506,-0.07918,-0.580354,E5983664-243F-4DAF-8BA3-86A427F23E4A,banked-left
357,-0.810913,-0.043933,-0.583515,CBD2289F-F9DA-4E57-9E4F-85B973F97660,banked-left
358,-0.834692,-0.026719,-0.550068,420682CE-2E92-4C44-A4B4-956DDDBA9B97,banked-left
359,-0.829671,-0.018627,-0.557941,EE2252D9-380B-4D35-9942-7EDA90783CCC,banked-left
360,-0.825418,0.032739,-0.563571,85D99DD1-719A-4F1F-BBD9-C5998A253E0A,banked-left
361,-0.781182,-0.024955,-0.623805,7CCEC89A-8444-46A2-948A-3AADADE07FCC,banked-left
362,-0.767785,-0.017237,-0.640476,C29F214E-E191-448B-A17C-DAAC02068F20,banked-left
363,-0.809139,0.031711,-0.586762,216AB4A5-AC2E-4A77-82B3-1BCF435CD464,banked-left
364,-0.803485,0.060129,-0.592281,73FAB344-F98E-45FC-B3AE-6ADEBBCC5785,banked-left
365,-0.796158,0.072122,-0.600775,6376B9C9-E576-427E-8401-D1D845BC544D,banked-left
366,-0.852909,-0.010234,-0.521959,D2AF1986-68B6-4CB6-AD50-EB3DC878562B,banked-left
367,-0.803666,-0.024415,-0.594579,CD5A6FD6-59E8-427A-8043-16B1E76B2671,banked-left
368,-0.798981,0.007082,-0.601315,A53D22C5-EED6-4420-A161-2E3BB600E924,banked-left
369,-0.802038,-0.019617,-0.596951,B3CEF769-5C47-433B-B016-3D931E593EE5,banked-left
370,-0.798692,-0.035824,-0.600672,5E127D49-9E99-4E4F-B259-181C06373B3E,banked-left
371,-0.802305,-0.055667,-0.594312,498F1BD4-FC97-4015-9A18-F53E5EA8CB85,banked-left
372,-0.780555,0.038098,-0.623925,8E097287-3120-4A6D-84EA-D54191D03C34,banked-left
373,-0.774593,0.046817,-0.630725,75BFE112-15A7-43DF-90FD-87B35DCA1806,banked-left
374,-0.795434,0.049596,-0.604007,BEF94C70-1288-4889-B06E-8B28B786A42E,banked-left
375,-0.782982,0.059104,-0.61923,463CB2CB-5C23-4F1E-9269-79C13D5EB30E,banked-left
376,-0.788554,0.089866,-0.608364,55DE0CB1-DA7D-4DED-8F51-6907D422E310,banked-left
377,-0.692395,0.053611,-0.719524,CB37FBDE-55D0-4857-B170-E2AFFC29347A,banked-left
378,-0.696164,0.004203,-0.717871,D8C4D9A8-1C6A-44CA-A976-4FF9EF826AA0,banked-left
379,-0.797536,0.039059,-0.602006,A00D45AC-ECE3-4620-B8BE-F7FACD9F4B84,banked-left
380,-0.810837,-0.011754,-0.585153,C67B96BA-0EF9-41EA-8718-D49C48C1F87C,banked-left
381,-0.821555,0.002364,-0.570124,C217726C-FED2-4315-8A04-9D636EE87809,banked-left
382,-0.783597,-0.027126,-0.620677,485094F0-0A8B-475A-A55D-D97FDF6F6017,banked-left
383,-0.813866,0.020561,-0.580689,68BF1EC4-34F5-4A9D-BB55-116BAEBA3530,banked-left
384,-0.808887,-0.006548,-0.587928,F286F692-7B6F-4809-BA9B-7F61E9AB4DC6,banked-left
385,-0.825297,0.100302,-0.55572,8D31CC00-43BC-4337-AA2A-C63CC4D8A9AA,banked-left
386,-0.857666,0.044276,-0.512298,ED1E2811-8C33-4FDC-974D-55C05766F562,banked-left
387,-0.823744,0.018444,-0.566662,CF647362-081B-4793-A2CD-C005F86D85B9,banked-left
388,-0.804566,0.008287,-0.593806,478479DA-FA85-4970-AF17-9D3A4826697D,banked-left
389,-0.820636,0.019571,-0.571117,9F34BC97-F386-4695-B01E-9ACDEB0AE1CD,banked-left
390,-0.811353,0.010175,-0.584468,6CEAE2F4-FB37-4412-942C-05B703FD6056,banked-left
391,-0.818769,0.041879,-0.572594,95626980-D1BC-4E47-9574-BFE09CBE4EEA,banked-left
392,-0.777224,-0.000115,-0.629224,887BD197-D4A9-41C7-A1D4-6F7C1F90E717,banked-left
393,-0.795573,0.006168,-0.605827,54A6E93A-7E9B-43B3-B4BB-25E4761084A8,banked-left
394,-0.821748,0.014847,-0.569657,794893BF-0F3E-44F9-A0B1-0CBBD371D1C8,banked-left
395,-0.840285,-0.047391,-0.54007,0BF3F3CF-157C-4179-B918-910EFFCA7343,banked-left
396,-0.839346,-0.005288,-0.543572,3B6CE3A4-91E5-4519-8128-B953F2F47122,banked-left
397,-0.828844,-0.036681,-0.558276,4874CD7D-31E2-4E97-80F3-860C931EFE22,banked-left
398,-0.835875,-0.007832,-0.548865,25BA5A27-53BF-4488-B158-FAD04DFCD48B,banked-left
399,-0.783772,-0.033739,-0.620132,B6FE79D7-C8A6-40B0-973D-EF7BEB640258,banked-left
400,-0.697305,0.028601,-0.716203,25981337-91D1-4FF6-B2D9-A8E5E66ACDDB,banked-left
401,-0.779304,-0.057447,-0.624007,060ACDD7-1A6F-4657-8583-B487D662A6CF,banked-left
402,-0.941036,-0.011239,-0.338119,86090EA1-66EC-4DCB-9BF7-1375CE17DC1E,banked-left
403,-0.866825,-0.023983,-0.498036,D4BD2992-A8C3-4B53-BFA9-810718026E1B,banked-left
404,-0.819185,-0.063885,-0.56996,C86A6482-477D-4B28-9CE6-209C5B38C39F,banked-left
405,-0.801657,-0.045991,-0.596012,7E576FC5-868B-43AB-A412-B653F248CC98,banked-left
406,-0.845657,-0.094734,-0.525252,17C9D3C5-292C-4F49-9324-62A15BDE38C6,banked-left
407,-0.842344,-0.066992,-0.534761,CB48AFE4-B75C-467D-81DE-E3256A880589,banked-left
408,-0.810438,-0.030307,-0.58504,061BF0C7-7645-43CC-AAE5-EEB08A2EBE3C,banked-left
409,-0.795162,-0.029242,-0.605692,27CF549B-4DEF-4397-9EBD-F3E21ABA5877,banked-left
410,-0.82084,-0.043832,-0.569473,5623010C-EA70-4882-B88E-26348B17A0E2,banked-left
411,-0.814842,-0.067588,-0.57573,530B58CD-E8BD-4C7F-85AC-CEC25505878D,banked-left
412,-0.75644,-0.038958,-0.652902,397DB130-499D-4D7D-A15A-8A38CA7FB843,banked-left
413,-0.794235,-0.020147,-0.607277,EA44E3DD-FEB9-461A-9FCE-84039E879899,banked-left
414,-0.809146,-0.031595,-0.586758,B5A57416-EC3B-4D8C-9D31-18D98BD0F956,banked-left
415,-0.841978,-0.021456,-0.539084,EB277D73-C98F-4EF4-BFBF-4E43D620CF78,banked-left
416,-0.808781,-0.065163,-0.584489,E7542CC0-0C07-46C7-AD6E-1C8EDDAD8CAD,banked-left
417,-0.802419,-0.006047,-0.596731,43369F64-6817-4602-A51C-EE21FD080559,banked-left
418,-0.795424,0.007827,-0.606003,94B2CF19-CE4C-4E40-9188-6D81E17A9BF5,banked-left
419,-0.793173,-0.025837,-0.608448,0610A950-6C8B-4A78-B787-B2F70970CB5B,banked-left
420,-0.797418,-0.025625,-0.602883,B6D69AF7-A397-41CF-8E32-3329F0A28873,banked-left
421,-0.83986,-0.037845,-0.541482,B2673E86-A675-420E-8627-FB65C62A9808,banked-left
422,-0.812705,-0.070281,-0.578422,29AC542E-3717-43DF-92B0-580B4CAEAF50,banked-left
423,-0.817813,-0.037687,-0.574249,AB45BCBD-D8DF-448F-A4BE-56698EEEE915,banked-left
424,-0.765627,0.00636,-0.643253,1B1A6A75-38AD-44AF-97DE-08A08E6C5DF2,banked-left
425,-0.766158,-0.042505,-0.641245,F632D066-B1C8-4881-A1C0-E8D9AC338DDF,banked-left
426,-0.759705,-0.012204,-0.650153,C6B4171B-7D6D-48C0-AE06-6B56A725AC62,banked-left
427,-0.882899,0.012022,-0.46941,158FE6EF-328D-466F-AA3A-B859D375CDC1,banked-left
428,-0.859686,-0.059862,-0.507303,C7C7B6FD-2E73-4381-8033-A660B60C1F21,banked-left
429,-0.870959,0.033916,-0.490183,A249A196-2F3F-4D14-A038-326E75DC6539,banked-left
430,-0.859134,-0.044169,-0.509841,0B31C916-07D2-4767-ACFA-12A093DA545A,banked-left
431,-0.880011,0.006327,-0.474911,33E769BD-74D9-4F8F-96F9-DC57E23ABADA,banked-left
432,-0.845254,-0.038132,-0.533002,0BF07439-388A-4390-AAEA-0D69C2BC3AFC,banked-left
433,-0.834255,-0.060358,-0.548065,3214B0F5-4C3C-47AB-BA17-B41AB3D980ED,banked-left
434,-0.847748,0.04747,-0.528271,F9D2881F-EC59-4A61-927E-FC0829FFBAAE,banked-left
435,-0.759075,0.065979,-0.647651,2378A9AA-BEE4-4ECD-A002-2D78C276545D,banked-left
436,-0.83273,0.027958,-0.552973,30B1D12F-3C11-4713-8A8C-382ACCA968D5,banked-left
437,-0.845508,-0.06203,-0.530348,2287FD18-1CAB-42C1-952D-20EAD54003A0,banked-left
438,-0.834489,-0.029501,-0.550234,7E2CBD88-9A90-4C09-8F63-2B130F5FC0AA,banked-left
439,-0.847925,0.021676,-0.529673,5A577913-A317-4657-BCB9-3F97029B4838,banked-left
440,-0.864316,0.009824,-0.502854,3F03311D-1CA2-414C-85E7-A4FD2E0EF62E,banked-left
441,-0.881353,-0.040489,-0.47072,37769146-9839-48A5-9F89-E59412A5E0E5,banked-left
442,-0.853293,-0.009241,-0.521349,993CFDC6-59AC-4863-8E75-DC5150EF5ACF,banked-left
443,-0.8633,0.016586,-0.504419,EBBCF32B-8320-4530-A755-AC51174BD104,banked-left
444,-0.845994,0.018567,-0.532869,BD27B858-8FE4-4E02-88A0-86F9AC84F29B,banked-left
445,-0.838801,-0.025856,-0.543824,82808CB8-F3C1-4004-921D-A57BBB512E0D,banked-left
446,-0.770115,-0.057436,-0.635313,B649964F-0FF3-4BDF-9F0D-4DB551E31BE4,banked-left
447,-0.843516,0.073291,-0.532081,BE9A383A-8C29-4CC5-9E4D-56D200A9FD99,banked-left
448,-0.793041,0.016335,-0.608949,0C2B899A-3617-4E24-8E1C-E0046F5D5513,banked-left
449,-0.818431,-0.041497,-0.573104,47E3DA7C-6E76-4506-8A07-D1C2C7FFF7C2,banked-left
450,-0.84837,0.031922,-0.52844,B5961A3F-C392-482C-988E-13225A5FD352,banked-left
451,-0.78263,0.007653,-0.62244,6004952D-A2B8-4C1A-80DB-C2CA3704EE32,banked-left
452,-0.874512,0.003604,-0.48499,20A5450A-A55A-4F66-838D-E62FEF6C8059,banked-left
453,-0.790842,-0.062625,-0.608808,CAF22B34-215A-4A00-BAE7-5D0EE6157332,banked-left
454,-0.876271,0.01279,-0.481649,FD701514-C040-4A94-96D1-3CDB963F8C08,banked-left
455,-0.854947,0.040297,-0.517147,0036DEDD-7E45-4A8B-A4D6-7F3BF64D43AA,banked-left
456,-0.874968,-0.015167,-0.483943,DED039EB-635A-4C23-A429-0651E00526A7,banked-left
457,-0.845981,-0.056385,-0.530224,8E4E1410-36D9-46E2-9B50-A10D57987989,banked-left
458,-0.858612,-0.008394,-0.512557,8E020209-D02C-4090-ADB8-900324AA7FDF,banked-left
459,-0.759952,0.03651,-0.648953,1BD01E06-5DCC-4C4D-B3B9-5F01039A6E6E,banked-left
460,-0.811906,0.012667,-0.58365,A8697E1F-5D77-4C95-8D8D-EB0EF3E1F1C7,banked-left
461,-0.866369,-0.00104,-0.499403,039BC7B8-B945-4DCD-B974-D6C5C3D5DA5C,banked-left
462,-0.812296,-0.020245,-0.582894,87A431FF-7979-4ED1-A275-0F75E8983B43,banked-left
463,-0.878469,0.009799,-0.477699,2BAA3179-877A-4F08-AEDE-F07351571E73,banked-left
464,-0.818775,0.028186,-0.573422,1E1BE8E5-1625-42CE-BFFF-9F573554E4DC,banked-left
465,-0.776256,0.014918,-0.630241,BB8EF0E3-2975-4B98-8E78-ED247C789AFF,banked-left
466,-0.871399,-0.093734,-0.481537,4A27D174-4F0F-445E-9E34-DF5D850783E7,banked-right
467,-0.861677,-0.125883,-0.491596,FBC2DF65-98BD-497F-B439-AB81183722C5,banked-right
468,-0.860875,-0.118193,-0.494899,283C1116-AF30-4A19-911A-22207554F482,banked-right
469,-0.881738,-0.106276,-0.459612,918F00C9-C30A-4A7E-B72E-CBE84CBFDCCA,banked-right
470,-0.874433,-0.081675,-0.478221,DCDBF3DC-A42A-42F8-8A2E-2A063D2A4BCA,banked-right
471,-0.86568,-0.083723,-0.493548,71EC1E11-E93A-4E3F-A161-F2DFE6BBE395,banked-right
472,-0.859377,-0.080065,-0.505036,080E4962-93E7-4B06-B35E-0D8EE825DD20,banked-right
473,-0.907402,-0.115991,-0.40394,A22AD172-7846-40CE-8B81-B51C548583A2,banked-right
474,-0.888496,-0.08982,-0.450009,7FD427ED-144C-49C9-A3BC-01E963D92C3F,banked-right
475,-0.889527,-0.086008,-0.448714,B5BD330D-6998-459B-9A46-47A9B2B8720B,banked-right
476,-0.900664,-0.086428,-0.425833,EBF44FDB-A456-4BEB-A881-C23EB32CEC76,banked-right
477,-0.753699,-0.083792,-0.651856,B9095894-81B0-43F2-BE98-890FF6B8C4D6,banked-right
478,-0.891776,-0.110065,-0.438886,BF85B160-E3FF-47A0-A729-B07D6A291F79,banked-right
479,-0.756751,-0.107688,-0.644772,BA429E7D-F03D-4341-867E-726DF89FE690,banked-right
480,-0.810532,-0.069202,-0.581592,DC3B7C1A-F2F7-4073-8EE2-7114940222EB,banked-right
481,-0.811951,-0.095514,-0.575858,165A10C5-52BA-44A3-A23C-63E2B08247F5,banked-right
482,-0.825538,-0.067106,-0.560343,3C93265E-2A9C-49CF-BA69-D845ACB32502,banked-right
483,-0.791812,-0.098653,-0.602745,03B67F66-B869-4627-9E5C-4C9016F0BA28,banked-right
484,-0.775723,-0.135679,-0.616316,82A254DA-E53F-435C-87A4-7B4459DBC247,banked-right
485,-0.804524,-0.111002,-0.583454,28125E31-2D94-440F-9F34-B72313BFB66C,banked-right
486,-0.783089,-0.110194,-0.61207,073DF9FF-06B6-4A69-A878-8CCCC0D97D54,banked-right
487,-0.824153,-0.045851,-0.564508,5C36C210-E827-4208-88D5-7C92364458E4,banked-right
488,-0.823036,-0.127592,-0.553473,B6D96AC4-9C3A-40B4-B952-8B64CECFBB33,banked-right
489,-0.806512,-0.051107,-0.589004,DA33EEBD-C739-401E-AA1A-7F69111C1185,banked-right
490,-0.777804,-0.102832,-0.620038,32F2DE88-81C4-4459-A708-27CF5190C44F,banked-right
491,-0.894599,-0.054062,-0.443588,C510F7A3-C935-4B26-8305-C1AC177068A9,banked-right
492,-0.828587,-0.095549,-0.551647,10A24A16-90AF-465F-8BC7-5F3341D8E450,banked-right
493,-0.868203,-0.057025,-0.492922,43205E73-D14D-49E2-A499-E23369DE5B9D,banked-right
494,-0.841827,0.020096,-0.539374,87ED4C3E-087D-4FFF-8EC6-4ECC81E30266,banked-right
495,-0.872273,-0.081382,-0.4822,C609AD8B-61FB-4244-8FB1-D6A30370BDFE,banked-right
496,-0.766781,-0.07866,-0.637071,E1917E2B-E8E2-44EC-9AF2-98B5353F93BE,banked-right
497,-0.880163,-0.061001,-0.470735,F470C4F3-2544-4B58-AC06-7A4CD096484F,banked-right
498,-0.913729,0.017883,-0.40593,CF5D2C4B-0527-4617-A6B3-131D7794A317,banked-right
499,-0.828664,-0.152182,-0.538662,D9A12FF8-5936-48B3-BBF2-6F7AE3B13A48,banked-right
500,-0.901715,-0.007723,-0.432262,3EDAA6E5-4E53-4ABE-81E9-433692888E66,banked-right
501,-0.851556,-0.024151,-0.523707,41FBFA2F-1994-4405-BA7C-BA0C5F0A059A,banked-right
502,-0.845663,-0.077624,-0.528042,0293F241-AD88-4564-8FEE-A3AAA8702D82,banked-right
503,-0.915503,0.003265,-0.402297,DA1CEDA7-DE5F-4407-9178-C3288AF8C0B8,banked-right
504,-0.859657,-0.118648,-0.496903,E5DFE66F-FE09-4799-AF39-FFB77076A1D0,banked-right
505,-0.882532,0.012115,-0.470097,EC73B409-34CE-4AE7-838B-DC61AF9E6C7C,banked-right
506,-0.909092,-0.052953,-0.413217,1ED21C56-45AB-4836-A4EF-ECA818434C1B,banked-right
507,-0.797177,-0.02352,-0.603288,60BF8CBE-C27A-4498-96D4-F0216D0CDC1B,banked-right
508,-0.82369,-0.07355,-0.56225,A6257799-B22A-4D69-B21F-997552B8C057,banked-right
509,-0.916131,-0.086525,-0.391429,E7D3341E-EC40-4680-8F44-5615A20B4A8E,banked-right
510,-0.820672,-0.111762,-0.560363,58805D34-6F7E-4B98-AFD4-A2921EFAFACC,banked-right
511,-0.886671,-0.074449,-0.456369,AA5F5F11-DA2A-4FC8-A102-F938C18ACEF1,banked-right
512,-0.82731,-0.04577,-0.559878,24F52C29-4F75-4BE6-9CDC-279C66D6B612,banked-right
513,-0.886017,-0.048864,-0.46107,6A0E88B1-D930-4F89-BC43-3DDEE951F860,banked-right
514,-0.851599,-0.105911,-0.513384,42601010-FF01-4C81-A190-3D007D761537,banked-right
515,-0.875385,-0.082487,-0.476338,6DCA5F24-DDB1-4A9B-8BA3-0A4C04BC82FA,banked-right
516,-0.869693,-0.044771,-0.491559,92103170-E752-4B8F-BBD9-2CBDCC1AE92A,banked-right
517,-0.826115,-0.094562,-0.555511,E82E42F7-F98B-45AD-84F1-13FC1615030B,banked-right
518,-0.854612,-0.01691,-0.518992,8DCC0317-8DE5-4AC4-9794-A74D4DFC2ED6,banked-right
519,-0.876628,-0.067262,-0.476445,BC84DC21-9510-4799-AD02-DD303E2D8D06,banked-right
520,-0.829388,-0.065369,-0.554835,7DF8CE81-E910-41B3-BE60-182F980BDA8D,banked-right
521,-0.875631,-0.076312,-0.476913,ED77DC09-6C3E-44BA-8E81-2D2DC9F12E70,banked-right
522,-0.813952,-0.057734,-0.578057,ABCF62E5-139E-4841-8AFE-8A054E482B85,banked-right
523,-0.895112,-0.03163,-0.444718,E39ABA8D-3997-4284-93EB-450BEE467E7E,banked-right
524,-0.880188,-0.093369,-0.465351,554D8DFE-8A32-4E5D-8E06-802D4967A291,banked-right
525,-0.843448,-0.011924,-0.537079,7168207A-A354-4BA1-B415-4FE72DBEE699,banked-right
526,-0.809677,-0.034062,-0.585886,64BE4A22-C256-46EC-8DB3-13A80D526059,banked-right
527,-0.903674,-0.115152,-0.412448,B6FE07CA-962C-42F0-AEFF-0C440ABFB5B3,banked-right
528,-0.804219,-0.033041,-0.593414,3EC7028B-FE1D-4A0F-8DA2-1893EE7E9FF4,banked-right
529,-0.878711,-0.074302,-0.471536,94BFEC52-CF08-4015-BD09-BB5E90E8A343,banked-right
530,-0.892759,-0.103143,-0.438569,02800247-6025-41E1-AD50-9B2B19498077,banked-right
